Unnamed: 0,age,weight(kg),height(m),gender,BMI,BMR,activity_level,calories_to_maintain_weight,BMI_tags,Label
15832,33,78.32888366401782,1.6308663823963738,M,29.449991647097697,1730.139,1.3,2249.1807,9,28
4136,12,39.47528304532762,1.5473514311336944,M,16.48721611800673,1298.887,1.7,2208.1079,7,5
13263,28,66.5705479945579,1.632863626664096,F,24.96791643990792,1440.064,1.7,2448.1088,8,19
5767,11,37.51276702319601,1.4707988025507637,M,17.340937166348432,1240.524,1.3,1612.6812,7,1
21768,43,91.1405361956236,1.6312620667293327,M,34.25027830766656,1837.856,1.2,2205.4272,9,28
23828,81,98.0195760858484,1.6331350454327012,M,36.750954497895854,1674.636,1.5,2511.954,9,30
22393,83,98.76037293175035,1.63106002384841,F,37.1229802257775,1490.28,1.5,2235.42,9,28
1219,3,14.679100495543224,1.0656625373854114,F,12.92587781350715,962.982,1.9,1829.6658,7,3
21577,44,93.38441183569508,1.6328682664983816,F,35.024511756128014,1622.278,1.7,2757.8726,9,31
18911,40,86.31318343492585,1.63072819877867,F,32.45741828783086,1572.83,1.5,2359.245,9,29
8972,18,57.06379866074029,1.6326362406676889,F,21.408281835591268,1395.761,1.3,1814.4893,8,16
17323,35,82.81176991236832,1.6313034139299918,F,31.118781029514683,1562.815,1.3,2031.6595,9,26
5394,10,40.61932822569287,1.4512655727067767,M,19.285857378040596,1280.118,1.9,2432.2242,8,19
20030,43,90.8532169408308,1.6316647724631703,M,34.125453771674685,1834.121,1.5,2751.1815,9,31
1309,4,15.342976360970082,0.9766799122104304,F,16.08440888788594,949.528,1.9,1804.1032,7,3
13891,28,67.92553363261969,1.6320508346487352,M,25.50149816501398,1622.205,1.7,2757.7485,9,31
12831,27,66.88904847198229,1.6317021874684008,M,25.12309996714828,1614.631,1.3,2099.0203,9,27
2594,6,20.29105482502956,1.2296672736060794,F,13.419285555974009,1030.638,1.5,1545.957,7,0
14683,32,77.27091220728086,1.6317485747406373,F,29.020811692486195,1523.798,1.2,1828.5576,9,25
8092,19,57.08015891603277,1.632903191325367,F,21.407418432203265,1391.263,1.7,2365.1471,8,19
5734,13,41.916910723712405,1.5204721564331871,M,18.131441143023025,1312.098,1.3,1705.7274,7,2
23160,46,98.03326787689426,1.6321220878734333,F,36.80172666122535,1657.38,1.5,2486.07,9,30
18750,39,85.9172733052805,1.6321202140814903,F,32.25345167338539,1573.966,1.5,2360.949,9,29
5914,12,37.50229837539263,1.531250362182477,M,15.99430877550856,1263.807,1.2,1516.5684,7,0
6125,16,51.85583812390775,1.624563857882957,F,19.64825942538921,1353.792,1.9,2572.2047999999995,8,20
3191,7,23.30190510001505,1.2909907055546126,F,13.981224135771086,1065.267,1.5,1597.9005000000002,7,1
21308,45,93.98353843452358,1.630691364740818,M,35.34339375448376,1862.92,1.5,2794.38,9,31
16186,37,82.68623098014709,1.6316603679250092,M,31.05801293382057,1763.032,1.2,2115.6384,9,27
11957,24,62.837434127810354,1.631297748392596,F,23.61304362467955,1422.76,1.7,2418.692,8,19
7259,17,50.83705144267309,1.6181211602698014,M,19.41593364153906,1455.928,1.5,2183.8920000000003,8,18
11812,23,63.23726132548596,1.6318411758622884,F,23.74746621645317,1431.391,1.7,2433.3647,8,19
13559,27,68.00455957346634,1.6308766263661965,F,25.5679445230752,1458.193,1.9,2770.5667,9,31
22021,52,95.35673724738592,1.632559289781591,M,35.777785634805376,1835.067,1.3,2385.5871,9,29
4885,12,44.75005567215477,1.5284491758950278,F,19.1554154569676,1288.037,1.9,2447.2703,8,19
20749,43,92.91475982879636,1.632022769529882,F,34.88448223221982,1622.326,1.3,2109.0238,9,27
5128,11,34.89545803619405,1.422180140850876,F,17.252803795432243,1180.067,1.3,1534.0871,7,0
19532,39,86.0878218763351,1.6325292314357809,F,32.301284069925444,1575.673,1.3,2048.3749000000003,9,26
19156,38,85.88793419850523,1.631572423350213,F,32.26409178374389,1578.291,1.3,2051.7783,9,27
12707,26,67.81775610056562,1.6321642481645169,M,25.457496627225524,1634.385,1.5,2451.5775,9,30
6841,15,50.94578988500332,1.622542642964337,M,19.351563571687475,1473.229,1.5,2209.8435,8,18
5779,11,45.72725772896061,1.4571699234317448,M,21.5354901177838,1346.248,1.5,2019.372,8,17
20168,43,93.49632717235372,1.631249853910386,F,35.13610199970687,1627.777,1.5,2441.6655,9,29
20142,42,91.5867666309524,1.630952135391457,M,34.43105226418284,1850.615,1.3,2405.7995,9,29
14726,30,73.02029576860387,1.6320328676432518,M,27.414844453911865,1678.394,1.3,2181.9122,9,28
19501,38,85.83164108303961,1.6319909099165235,M,32.226411280759564,1799.489,1.2,2159.3868,9,28
21142,42,91.1007050555396,1.6326357484830525,F,34.17772372201393,1609.715,1.5,2414.5725,9,29
12225,29,68.1010161951412,1.6319518170492804,M,25.570482801049117,1617.76,1.3,2103.088,9,27
13716,28,65.85057119476909,1.6316697852604027,F,24.73403684874479,1432.949,1.7,2436.0133,8,19
22257,53,96.4423250071978,1.6325935867673464,F,36.18357714126048,1609.287,1.3,2092.0731,9,27
14217,31,73.74364886768683,1.6311874854718889,F,27.715126243422283,1494.541,1.7,2540.7197,9,30
16078,35,81.82328415594809,1.6322695661319802,F,30.71094218432196,1553.489,1.3,2019.5357,9,26
18331,41,86.80578201846757,1.631647977398396,F,32.60586454656915,1573.016,1.3,2044.9208,9,26
7619,15,52.60064244124096,1.5887487051714646,M,20.839180159062728,1479.003,1.9,2810.1057,8,21
13980,26,67.45846644030621,1.632536752625275,M,25.31107144374121,1629.649,1.7,2770.4033,9,31
3224,7,22.25425205661133,1.2141694014127264,M,15.095740960803154,930.368,1.7,1581.6256,7,1
6908,17,52.91936946576848,1.614781490888756,M,20.294910265956013,1482.786,1.9,2817.2934,8,21
17380,37,80.8662810336957,1.6322052068248092,F,30.354141398829896,1534.891,1.2,1841.8692,9,25
6611,15,52.53811765116253,1.605753389299822,F,20.375900630781494,1361.844,1.3,1770.3972,8,16
7954,15,52.518949977051705,1.6245887504789616,F,19.89890374785959,1364.862,1.9,2593.2378,8,20
7991,14,51.70775496403625,1.607899266514972,F,20.000368980029563,1358.937,1.5,2038.4055,8,17
2921,6,20.818628180138514,1.1901763898985434,M,14.697025488734694,905.503,1.7,1539.3551,7,0
16464,36,84.2238422941951,1.6316267712043226,F,31.636862364891726,1571.725,1.3,2043.2425,9,26
22929,53,98.71094024719656,1.6309985022046147,F,37.10719822814468,1630.795,1.7,2772.3515,9,31
17435,36,80.94297190126294,1.6309435030785973,F,30.42995511570987,1540.113,1.2,1848.1356,9,25
6349,16,48.57690123003046,1.5925778560297394,F,19.152631889747784,1316.876,1.5,1975.314,8,17
19221,38,85.7316295337666,1.6313512444620726,F,32.2141088228468,1576.753,1.3,2049.7789,9,26
10557,25,60.45788753344367,1.633148060900709,M,22.66740734618389,1540.847,1.3,2003.1011,8,17
9535,21,56.73014867441736,1.6312338937082578,F,21.31971763705869,1378.219,1.9,2618.6161,8,20
23914,70,96.48370181501588,1.632979166650282,M,36.18200835770503,1728.316,1.3,2246.8108,9,28
12824,27,66.9590324828277,1.6314260278813162,M,25.15790055868105,1615.452,1.3,2100.0876000000003,9,27
9055,18,57.02477655129735,1.6321628415172544,M,21.406054143446703,1540.921,1.3,2003.1973,8,17
6058,17,51.8402084890316,1.613612401243035,F,19.90986400682589,1347.08,1.3,1751.204,8,16
3354,8,25.33426456414064,1.1593511345474985,M,18.84856618158576,938.355,1.7,1595.2035,8,15
11902,22,63.02701585484835,1.6319174225029152,M,23.666301175272757,1595.829,1.5,2393.7435,8,19
9493,18,56.99113101488624,1.6317218237111826,M,21.404990114938283,1540.239,1.7,2618.4063,8,20
2329,8,27.962573280621797,1.1714568786699218,M,20.37626225157105,980.416,1.2,1176.4992,8,13
19386,40,86.64361585933831,1.6321667590413125,F,32.52426648836085,1576.247,1.5,2364.3705,9,29
6087,16,53.5828279111978,1.5913131125407074,F,21.1599358911596,1364.718,1.3,1774.1334000000002,8,16
3064,6,25.925307090955076,1.1585771144382289,F,19.31407965948695,1072.641,1.3,1394.4333,8,14
12158,27,66.80804934754016,1.6320194914002963,M,25.08292091845817,1613.68,1.5,2420.52,9,29
18345,40,86.33989769398123,1.6313785835707129,M,32.441581411972344,1792.546,1.2,2151.0552,9,28
9299,21,57.88933404050051,1.632923706721128,M,21.71034701266466,1532.746,1.3,1992.5698,8,17
10176,22,63.1342607142068,1.6314459878890746,F,23.72027386512964,1435.035,1.5,2152.5525,8,18
21588,43,91.1022750382615,1.632467748069599,M,34.185347797853204,1837.935,1.5,2756.9025,9,31
753,4,14.31381381261695,0.8861431918764328,F,18.228358167537696,924.257,1.9,1756.0883,7,3
8502,19,57.05373655600423,1.6328924890037075,F,21.39778944377769,1391.008,1.9,2642.9152,8,20
16653,35,80.46673985380119,1.631479955744396,F,30.231028392283825,1540.332,1.2,1848.3984,9,25
13387,26,67.9401386786623,1.6310154582394687,M,25.53937556983878,1635.488,1.3,2126.1344000000004,9,27
12914,27,68.16164514703337,1.630751635288401,F,25.63093319112754,1459.68,1.2,1751.616,9,25
17154,35,83.76349076787007,1.6308954757312928,F,31.492164547344657,1571.882,1.3,2043.4466,9,26
5299,10,35.36893272129698,1.4675053105096314,M,16.423381901598724,1216.307,1.3,1581.1991,7,1
18040,40,86.3455946865812,1.6331852749179705,M,32.371980772647426,1793.527,1.2,2152.2324,9,28
20352,43,92.18729926649046,1.6325477911805282,M,34.589101812072315,1852.84,1.3,2408.692,9,29
2456,7,27.702341823500085,1.1658120989151406,M,20.38258994536081,980.828,1.2,1176.9936,8,13
827,4,16.522312357621274,1.0766155232154884,F,14.254420084083575,977.839,1.5,1466.7585,7,0
12276,27,67.08976428542408,1.6325826509387298,M,25.17131542729049,1617.821,1.3,2103.1673,9,27
12821,28,67.99757061492846,1.6317413201649296,M,25.53822884522416,1623.037,1.3,2109.9481,9,27
18935,41,85.88469358865876,1.6308837083546444,F,32.29012913039454,1564.043,1.3,2033.2559,9,26
20250,44,93.44241141929332,1.6325018001713494,F,35.06200116420928,1622.772,1.3,2109.6036,9,27
17888,35,82.61217457962779,1.6307526723190284,M,31.06474953506165,1775.163,1.2,2130.1956,9,27
19382,41,86.37420418988332,1.6329253695288088,M,32.39301605257578,1786.989,1.2,2144.3868,9,27
3839,6,25.186756733792784,1.235057299863881,M,16.511937408656255,987.787,1.5,1481.6805,7,0
18240,40,87.02960083662497,1.632294921724839,M,32.664027508228365,1802.453,1.2,2162.9436,9,28
1551,3,16.297050887749037,0.8569262869299223,F,22.19331058150636,943.029,1.3,1225.9377,8,13
2541,9,26.624657730906694,1.2720871283141943,M,16.453197733610438,1005.601,1.9,1910.6419,7,4
10847,23,61.27917024281433,1.6322623509498084,F,23.000270785789144,1412.665,1.3,1836.4645,8,16
21467,44,91.65171486320676,1.6322531038622277,M,34.40056607028672,1838.555,1.3,2390.1215,9,29
5921,10,44.415360439714256,1.485077641656753,M,20.138859473977057,1349.029,1.5,2023.5435,8,17
3511,8,24.953936583477702,1.2888305027511564,M,15.022681339222148,997.884,1.5,1496.826,7,0
8358,20,57.04725545115946,1.6331375933360268,F,21.3889371010982,1386.287,1.9,2633.9453,8,20
2499,7,22.75186729123807,1.162348266790729,F,16.84009360389838,1038.117,1.5,1557.1754999999998,7,1
22158,79,97.27100823532228,1.6323655222772606,F,36.50468378597417,1495.004,1.5,2242.506,9,28
14940,32,75.02821284264556,1.6317472839801483,M,28.178560587383732,1692.16,1.5,2538.24,9,30
12447,28,66.24076133564317,1.632958468361792,F,24.84134101508656,1436.914,1.7,2442.7538,8,19
5397,13,42.892810379144365,1.4413579002435015,F,20.646233601402987,1250.702,1.3,1625.9126,8,15
2274,9,22.18771401867737,1.3131064581943903,M,12.868048376329275,965.325,1.7,1641.0525,7,1
10399,22,61.32631887165501,1.6310974151020543,M,23.050858134666125,1572.119,1.5,2358.1785,8,19
8684,19,56.77099766243141,1.633064986091005,M,21.28725152011251,1531.095,1.7,2602.8615,8,20
23718,54,97.11905136166688,1.6308868994704329,M,36.513775694503245,1844.774,1.3,2398.2062,9,29
171,3,16.902871879927716,0.9273395135991396,F,19.65544899620196,960.815,1.9,1825.5485,8,16
4250,13,32.28505161440326,1.5146645100317186,M,14.07241343472657,1177.237,1.5,1765.8555,7,3
12473,28,66.95117907906567,1.6330455986608168,M,25.10507983764584,1609.354,1.5,2414.031,9,29
2998,8,26.823350999377013,1.310445459479808,M,15.619787882702154,1034.303,1.5,1551.4545000000005,7,1
4782,13,40.06393276471013,1.4658908917703897,F,18.64448044321083,1227.715,1.3,1596.0295,8,15
3172,8,20.70324758480356,1.2103789197891286,M,14.13174437919018,900.424,1.7,1530.7207999999998,7,0
23577,87,98.52843268581856,1.6311832444469652,M,37.03020113616715,1639.831,1.7,2787.7127,9,31
22819,88,96.08932132759968,1.6312080238534232,F,36.1124062911056,1441.163,1.5,2161.7445,9,28
21910,42,90.69261862866075,1.631098444967458,F,34.08879065993382,1605.536,1.5,2408.304,9,29
22239,75,96.99272930477883,1.6329896782502182,F,36.37242867309895,1511.238,1.2,1813.4856,9,25
7526,15,53.650740068114494,1.605407973570017,F,20.81636459004757,1372.466,1.3,1784.2058,8,16
17163,34,81.56574031347024,1.6307580152770214,M,30.671056693134187,1767.63,1.2,2121.156,9,27
2608,7,26.180974850518773,1.250601178448244,F,16.739718339702968,1086.04,1.5,1629.06,7,1
5664,10,40.61529585263276,1.4539078852716143,F,19.213913765173835,1245.071,1.3,1618.5923,8,15
648,2,17.831065856717824,0.954868295910533,F,19.5564650534361,979.106,1.2,1174.9272,8,13
20302,44,92.2630671208584,1.6327858084325757,M,34.607438345768195,1847.197,1.5,2770.7955,9,31
8914,20,57.90929580356487,1.6325498866257575,M,21.727780316929472,1539.632,1.2,1847.5584,8,16
23099,81,96.21179050416748,1.6320178721022214,M,36.12255626586922,1649.31,1.2,1979.172,9,26
3411,9,25.03510008928606,1.2328267121913914,F,16.471959291770993,1062.618,1.7,1806.4506,7,3
6827,15,52.575640492190566,1.5949896629997704,M,20.666590136271125,1481.781,1.5,2222.6715,8,18
6536,15,54.086106390212336,1.6173105122029208,M,20.677541414122803,1513.635,1.7,2573.1795,8,20
5641,12,35.647599162581656,1.5148771313502754,M,15.533719791226044,1230.211,1.5,1845.3165,7,3
20303,43,91.18021037764838,1.632224691446102,M,34.224783000225656,1838.881,1.5,2758.3215,9,31
5838,12,32.03356025361445,1.4318723851561646,F,15.624156576323172,1149.54,1.5,1724.31,7,2
23703,57,97.54711450953744,1.6320577523705535,F,36.62211160614231,1601.002,1.5,2401.503,9,29
6778,15,53.70873703328151,1.6134993189722409,M,20.630386633460933,1506.559,1.9,2862.4621,8,22
4151,11,37.30321406860157,1.4113862029898978,M,18.726409546239747,1207.947,1.5,1811.9205,8,16
21390,43,88.92077484517007,1.632287667381476,M,33.374121271936936,1807.958,1.2,2169.5496,9,28
12425,29,68.06992042738769,1.630877495972228,F,25.59249121052812,1449.42,1.7,2464.014,9,30
14722,30,74.93913186160289,1.63161941324711,F,28.149515849754383,1510.791,1.3,1964.0283,9,26
675,5,16.590205873352648,0.934106134537232,F,19.01337994979177,949.564,1.9,1804.1716,8,16
5419,10,44.884510156257264,1.476430886633782,M,20.590658981659207,1351.133,1.9,2567.1527,8,20
21405,45,93.873682372922,1.6323895218470852,M,35.2286708087232,1862.264,1.3,2420.9432,9,29
2473,9,27.482772648678512,1.1786935656704782,F,19.78147719070344,1076.913,1.7,1830.7521,8,16
9947,19,56.78149923629366,1.632723757480119,M,21.300089633115288,1531.068,1.9,2909.0292,8,22
6893,16,52.90290618656567,1.6013504970741892,F,20.63035648617613,1359.897,1.2,1631.8764,8,15
11102,22,61.667640149369895,1.63137769982103,F,23.17118724192009,1420.944,1.7,2415.6048,8,19
16204,36,84.0743047126968,1.631930712630422,M,31.56892931804036,1788.983,1.2,2146.7796,9,27
14460,31,73.85354924389213,1.6320411318488173,M,27.72740152247169,1683.014,1.3,2187.9182,9,28
6489,16,47.76872708173188,1.6198665650747706,F,18.204769551244155,1313.757,1.9,2496.1383,7,7
11775,23,61.7712791837744,1.6320163093905506,M,23.19196815070906,1571.875,1.3,2043.4375,8,17
5246,10,35.822947929107286,1.500181337549107,M,15.917461380170872,1238.865,1.3,1610.5245,7,1
738,3,14.78025311025291,0.9543896421971204,F,16.22670858009968,945.037,1.7,1606.5629,7,1
11024,25,61.571475407313415,1.631936647439132,M,23.119208946201432,1555.498,1.7,2644.3466,8,20
432,3,13.053320433774545,0.9592894526330604,F,14.184749164125416,929.291,1.7,1579.7947,7,1
14999,32,74.61986957188702,1.6326649698663214,M,27.993702068048844,1687.025,1.3,2193.1325,9,28
431,5,14.831419985676025,0.9959782915637208,F,14.951438814257807,943.198,1.9,1792.0762,7,3
7159,16,51.243292377962085,1.5913109865022586,M,20.236104012557128,1454.889,1.9,2764.2890999999995,8,21
21265,44,92.42204123128928,1.632485327885379,F,34.67983182052541,1612.974,1.5,2419.461,9,29
22963,89,98.74292702972193,1.630686565979441,M,37.13342515891577,1628.921,1.3,2117.5973000000004,9,27
15821,33,74.15899714882875,1.6317793433272536,M,27.851012359667237,1673.468,1.7,2844.8956,9,31
9829,19,57.31741476739563,1.6321622353092875,F,21.515921139558824,1393.415,1.3,1811.4395,8,16
14224,32,74.04164392584231,1.632079008192471,M,27.796729118477785,1678.81,1.2,2014.572,9,26
19242,40,86.67870416846698,1.6315937491085462,F,32.560296010689136,1576.486,1.3,2049.4318000000003,9,26
9262,21,57.82175148550817,1.6322813161195562,F,21.70207318895877,1388.877,1.3,1805.5401,8,16
15497,31,74.25876797066597,1.6324563759859396,M,27.86535437933154,1688.773,1.3,2195.4049,9,28
10577,25,60.568126777921,1.6320503750291204,F,22.739296421441207,1396.403,1.3,1815.3239,8,16
7672,15,53.24841548377624,1.6243431964390511,F,20.181391227069945,1371.823,1.2,1646.1876,8,15
15331,33,74.04449186998262,1.6331370316016185,F,27.761792504262875,1488.36,1.9,2827.884,9,31
11039,23,61.7315824236385,1.6330494313602149,M,23.14774813609131,1571.847,1.5,2357.7705,8,19
23159,65,98.49178897174636,1.6319807096360428,F,36.9802620138146,1572.458,1.5,2358.687,9,29
20704,43,93.58272836558922,1.632379594046716,M,35.11990952770025,1871.873,1.5,2807.8095000000003,9,31
6859,16,52.51381397310005,1.60058191327434,F,20.49829558396063,1356.032,1.5,2034.048,8,17
4054,13,38.6952326513432,1.393364094932281,F,19.93096065441681,1202.246,1.5,1803.369,8,16
879,2,15.584298034998112,0.983854200900398,F,16.099995566041674,962.464,1.7,1636.1888,7,1
3534,9,21.41870391048612,1.2539330287695716,F,13.62211377945206,1031.488,1.7,1753.5296,7,3
9552,19,56.70338223347691,1.6326311376977514,F,21.27319955705208,1387.6,1.7,2358.92,8,19
17444,36,83.95314636670334,1.6315712135606966,F,31.537328986665077,1569.117,1.5,2353.6755,9,29
15416,31,73.08039575653197,1.6313390997746906,M,27.46075033403244,1672.071,1.7,2842.5207,9,31
21893,42,91.36631686418217,1.631664011628315,F,34.3182116732202,1612.1,1.3,2095.73,9,27
13623,29,66.98599456642043,1.6325679959235369,M,25.132833422578955,1602.792,1.3,2083.6296,9,27
5972,12,33.601625741241435,1.5181958352911569,F,14.578226677681457,1179.269,1.9,2240.6111,7,5
20967,43,91.69577362454382,1.633139572995952,M,34.379749983502954,1846.402,1.3,2400.3226,9,29
9186,20,57.06468412953488,1.632419773237581,F,21.41429219721944,1386.332,1.3,1802.2316000000003,8,16
9967,20,57.25382519912282,1.63280546882985,M,21.47512078234757,1530.78,1.3,1990.014,8,17
16751,36,81.17982735290643,1.6323119015862044,F,30.4678514164349,1542.619,1.3,2005.4047,9,26
412,3,16.527445937377415,0.9697610398522476,F,17.57422897453318,964.423,1.9,1832.4037,7,3
21938,42,91.71362962315638,1.63215498400915,F,34.42794418298077,1615.517,1.3,2100.1721,9,27
14108,31,78.33149759761734,1.6309655436147834,F,29.447393354512865,1538.547,1.2,1846.2564,9,25
18313,39,85.63654602999404,1.6320167740657432,M,32.15214163178321,1790.029,1.2,2148.0348,9,27
1731,3,16.839761802188054,1.0129845508647546,F,16.410820689482456,974.769,1.5,1462.1535,7,0
4459,11,34.05307187980849,1.4237234765202045,F,16.799834457976683,1172.242,1.3,1523.9146,7,0
8496,18,56.70741387091735,1.6324911620848757,F,21.278360587406468,1392.315,1.3,1810.0095,8,16
7580,15,53.45819849776306,1.6166862157225956,M,20.4532745669573,1504.72,1.2,1805.664,8,16
21517,45,93.65036758277073,1.6311275992173595,F,35.19926653559138,1619.835,1.7,2753.7195,9,31
17776,35,83.98636329436073,1.631264476952749,M,31.5616731767132,1794.245,1.2,2153.094,9,28
13813,28,66.59013167358002,1.6314697465401895,M,25.01795598406578,1603.62,1.3,2084.706,9,27
2124,7,25.05366565535292,1.158631368085712,F,18.662968072965796,1059.583,1.5,1589.3745,8,15
3607,8,28.005207058615305,1.2966996699060125,F,16.655588691422505,1106.689,1.5,1660.0335,7,2
22898,58,98.01850540071288,1.6322817959116886,M,36.78898464486724,1830.594,1.3,2379.7722000000003,9,29
19287,39,86.25771964247899,1.6313100622931382,F,32.41342641848314,1577.097,1.3,2050.2261,9,27
7341,16,49.37280835510757,1.613290291850333,M,18.969801657276196,1440.253,1.5,2160.3795,8,18
17689,36,82.9081003000128,1.6329397907051133,M,31.092569977547832,1773.511,1.2,2128.2132,9,27
4902,11,42.44549541529911,1.5604261182962131,F,17.43191843556485,1276.049,1.2,1531.2587999999998,7,0
13816,26,65.81324577402818,1.6311528240944466,F,24.73568861203118,1441.903,1.5,2162.8545,8,18
15113,31,74.0966328972184,1.6314321004269767,F,27.839438172521916,1497.971,1.2,1797.5652,9,25
6853,16,50.58714428757752,1.616380523420653,M,19.36212172280496,1458.434,1.2,1750.1208,8,16
8679,18,57.60931054033417,1.632567220612753,M,21.61476574292036,1549.131,1.3,2013.8703000000005,8,17
22050,81,96.7958630065902,1.632340442144424,F,36.32748356314858,1481.038,1.9,2813.9722,9,31
22310,49,97.74516295773977,1.6327422662496944,M,36.66570199443928,1888.28,1.3,2454.764,9,30
4518,10,43.70297581376798,1.552729344940247,M,18.126730933475383,1373.095,1.2,1647.714,7,1
15739,32,75.7355630504153,1.632439083234405,M,28.420118905360173,1702.197,1.2,2042.6364,9,26
12551,26,66.66884906958101,1.6325517705172785,M,25.01433911960136,1618.839,1.7,2752.0263,9,31
6597,15,49.59557638905699,1.615150169860564,M,19.01153253348371,1451.034,1.9,2756.9646,8,21
11661,23,61.50178680710014,1.6316343177647354,F,23.10160060275008,1414.695,1.3,1839.1035,8,16
23893,70,98.17181081018768,1.631948758860643,M,36.861564606255286,1750.928,1.2,2101.1136,9,27
2702,8,27.191129228416766,1.2600142388628686,M,17.12680441047591,1014.126,1.7,1724.0141999999998,7,2
22536,61,97.12483999299091,1.6314717199043938,F,36.48977757965535,1578.049,1.3,2051.4637,9,27
5879,11,39.445874765774704,1.4976073892034325,F,17.587562069749243,1236.574,1.3,1607.5462000000002,7,1
18738,40,87.05263971596342,1.63188584669501,F,32.68905706134828,1580.126,1.3,2054.1638000000003,9,27
6995,14,51.90977089172248,1.599060890370149,F,20.301078433619587,1359.374,1.5,2039.061,8,17
23449,78,97.4098736507854,1.6318047362632535,M,36.58192890548799,1686.018,1.2,2023.2216,9,26
9935,19,57.537405259325176,1.6317708965254598,M,21.60886253832083,1540.948,1.3,2003.2324,8,17
2327,8,25.8570469884732,1.3159606836330575,F,14.931144419823454,1089.341,1.5,1634.0114999999998,7,1
3190,9,26.567203256330817,1.183018275640942,M,18.982916211226744,960.28,1.5,1440.42,8,14
9017,19,57.919266718451766,1.630780145652225,M,21.778713617088677,1545.684,1.3,2009.3892,8,17
22025,48,95.27480373023069,1.6327223986329626,M,35.739902335004246,1861.226,1.2,2233.4712,9,28
8222,19,57.21963802103936,1.6316126515107958,M,21.49368984651623,1536.515,1.9,2919.3785000000003,8,22
22171,60,98.31392418502872,1.6329053379214136,F,36.87168745196888,1594.408,1.5,2391.612,9,29
23934,63,96.01327703630685,1.6325398177551014,F,36.02497829190442,1558.159,1.3,2025.6067000000005,9,26
12521,26,66.70929333585482,1.631008270215906,F,25.076909564198942,1450.481,1.9,2755.9139,9,31
19912,39,86.91676955626964,1.633061400383034,M,32.59106473540788,1808.09,1.3,2350.517,9,29
14006,30,72.98172614207465,1.6318707472869278,M,27.405808339225345,1677.785,1.3,2181.1205,9,28
13525,27,67.80989787683674,1.6325499127073413,M,25.44252173783021,1627.671,1.3,2115.9723000000004,9,27
18586,39,86.4621899735646,1.630971925499242,F,32.50373440108947,1579.002,1.3,2052.7026,9,27
6454,15,51.46770667943061,1.6096728571187988,M,19.86367383554973,1473.944,1.5,2210.916,8,18
6197,15,51.08115313592381,1.6038041430294625,M,19.859029944070787,1465.714,1.9,2784.8566,8,21
11043,23,63.571947162959695,1.6308468586725986,F,23.90227016710308,1434.435,1.5,2151.6525,8,18
7225,17,53.7330049472017,1.6233461855839155,M,20.390075732880124,1498.215,1.2,1797.858,8,16
6939,15,51.65694107772928,1.595151996196425,F,20.301332394525843,1351.582,1.2,1621.8984,8,15
9153,20,57.850893390508666,1.6328729342186692,M,21.69727978882397,1538.994,1.3,2000.6922,8,17
19028,39,86.17862456771287,1.6319233241745514,F,32.35937010164361,1576.442,1.3,2049.3746,9,26
529,2,15.327587284196987,0.8691888178311472,F,20.288294343641493,940.507,1.3,1222.6591,8,13
8073,19,57.16852250726425,1.6317585475107363,M,21.47064916964417,1535.888,1.7,2611.0096,8,20
7234,16,54.39287305105441,1.6181823149170718,F,20.77242014421826,1377.063,1.9,2616.4197,8,20
20556,43,92.2059283763589,1.631711931948571,F,34.63154494189859,1615.468,1.3,2100.1084,9,27
19315,41,86.68551041905673,1.6311493046531045,M,32.58060016109373,1790.366,1.2,2148.4392,9,27
15029,32,74.94130212566813,1.6330566738829593,F,28.10080240476061,1501.656,1.2,1801.9872,9,25
6811,15,51.84017656145474,1.6095670131531756,F,20.01005793985944,1355.792,1.9,2576.0048,8,20
16508,35,81.20423334067424,1.6313537993184497,M,30.512820418505424,1756.175,1.2,2107.41,9,27
10276,22,63.1984643851583,1.6308380812685004,F,23.762101016667437,1435.548,1.7,2440.4316,8,19
6381,15,54.28515999688458,1.6246927058816314,M,20.565471019861945,1520.053,1.3,1976.0689,8,17
4735,11,43.73970351235681,1.463672824432479,M,20.416806645645423,1322.27,1.2,1586.724,8,15
13093,27,67.22671814468701,1.6318292774473198,M,25.245993670659864,1619.321,1.3,2105.1173,9,27
5026,11,35.61471009379351,1.389985277064542,M,18.43355135378148,1174.114,1.3,1526.3482,7,0
18707,40,85.95989410209751,1.631588722783045,M,32.29047859596799,1787.445,1.2,2144.934,9,27
8179,19,57.50936089143899,1.6326364844657926,M,21.575434291895576,1540.996,1.9,2927.8924,8,22
20729,43,92.22857926723049,1.6325212176090922,F,34.605716830004496,1615.823,1.3,2100.5699000000004,9,27
13315,28,67.36667401480653,1.6331855440946037,F,25.256551477551792,1447.762,1.9,2750.7478,9,31
14785,32,77.70198186953321,1.6309387001403437,F,29.211699192375804,1527.799,1.3,1986.1387,9,26
11806,24,60.78393619398033,1.631354003111178,F,22.839805139853524,1403.056,1.3,1823.9728,8,16
17747,37,84.12079208582705,1.6325232787156985,F,31.563458777962083,1566.189,1.3,2036.0457,9,26
16866,35,83.36390886052821,1.632502451559042,F,31.280262276819546,1568.319,1.3,2038.8147,9,26
4391,13,45.28561103946045,1.5634227549260726,F,18.527096978559463,1294.424,1.7,2200.5208,8,18
1443,3,16.890481677202356,0.8691435628073788,F,22.359340973547287,950.803,1.7,1616.3651,8,15
20719,42,91.35472287197724,1.6321914024134678,M,34.291685557601355,1848.055,1.5,2772.0825,9,31
